CESC,20210302,630,630,618.7,619.9,1006019
CGCL,20210302,368,372.7,356.25,359.3,86219
CGPOWER,20210302,57.95,58,56.85,57.5,2112674
CHALET,20210302,169.7,171.45,168.1,169.45,108890
CHAMBLFERT,20210302,260,261.95,245.4,247.55,1306057
CHEMBOND,20210302,181.4,184,178.5,183.5,26689
CHEMCON,20210302,438.5,442,433,434.15,183481
CHEMFAB,20210302,129.95,135.5,129,132.45,27760
CHENNPETRO,20210302,107,114.35,106.7,109.95,3063492
CHOLAFIN,20210302,527.8,539.95,523.8,538.55,3164565
CHOLAHLDNG,20210302,605.45,611.05,592.55,601.15,48595
CIGNITITEC,20210302,351,354,342.5,347.1,24476
CINELINE,20210302,39,39,38.3,38.7,42071
CINEVISTA,20210302,6.2,6.5,6.2,6.35,11354
CIPLA,20210302,792.6,815,790.8,811.8,4275166
CLEDUCATE,20210302,69.45,69.45,68.05,68.7,6258
CLNINDIA,20210302,395,397.7,391.25,395.25,51288
CMICABLES,20210302,56.5,60,56.25,59.6,83510
CNOVAPETRO,20210302,15.45,15.45,15.45,15.45,2469
COALINDIA,20210302,154.35,156.15,152.5,153.4,17565134
COCHINSHIP,20210302,390,426.5,388,409.55,4254850
COFORGE,20210302,2533.25,2619,2521.05,2601.3,286315
COLPAL,20210302,1585.1,1605.5,1583.55,1602.15,392377
COMPINFO,20210302,19.7,21.4,18.8,20.45,3136725
COMPUSOFT,20210302,8.6,8.9,8.4,8.65,43693
CONCOR,20210302,571.95,582,568.6,572.3,2410011
CONFIPET,20210302,44.85,44.9,43.55,43.85,314720
CONSOFINVT,20210302,43.15,45.05,42.55,44.7,11080
CONTROLPR,20210302,232,233.55,226.1,231.6,13904
CORALFINAC,20210302,23.55,24.05,23.1,23.3,9075
CORDSCABLE,20210302,41.9,43.6,41.9,42.8,46152
COROMANDEL,20210302,789.2,791.8,775.25,782.15,248205
COSMOFILMS,20210302,530,594,530,585.65,628162
COUNCODOS,20210302,2.35,2.55,2.35,2.55,92870
CPSEETF,20210302,24.25,24.52,24.11,24.25,5853104
CREATIVE,20210302,107.7,121.8,88.35,108,22984
CREDITACC,20210302,712,740,709,718.85,213148
CREST,20210302,95.5,95.5,90.2,90.95,2444
CRISIL,20210302,1940,1945.75,1915,1922.6,31008
CROMPTON,20210302,387.2,390.3,382.3,387.4,2417485
CSBBANK,20210302,227,228.85,224,227,211031
CTE,20210302,32.4,32.9,31.65,32.35,7902
CUB,20210302,170.85,179.25,169.55,175.6,6863895
CUBEXTUB,20210302,23.9,23.9,23.9,23.9,16438
CUMMINSIND,20210302,803.6,826.85,803.6,818.45,1561606
CUPID,20210302,211.55,214.5,209,212.45,61138
CYBERMEDIA,20210302,16.05,16.05,16.05,16.05,501
CYBERTECH,20210302,125.1,132.5,125,128.65,231783
CYIENT,20210302,653.8,664.2,645.5,650.95,477470
DAAWAT,20210302,52.6,58.2,52.35,57.25,6464859
DABUR,20210302,507.4,512.5,504.8,511.25,1420334
DALBHARAT,20210302,1489.9,1510,1460.3,1493,346970
DALMIASUG,20210302,167.7,173.7,167,171.35,606570
DAMODARIND,20210302,32.9,34.2,32.35,33.2,19578
DANGEE,20210302,133.9,133.9,128.75,130.25,25937
DATAMATICS,20210302,111.3,112.15,109.5,110.7,102046
DBCORP,20210302,101,104.9,100.5,101.45,494207
DBL,20210302,702.9,710.8,660,672.6,532811
DBREALTY,20210302,31,31,28.1,31,2022935
DBSTOCKBRO,20210302,9.8,9.8,9.05,9.55,5990
DCAL,20210302,119,120.4,118.25,118.6,209314
DCBBANK,20210302,116.6,117,114,114.45,833614
DCM,20210302,28,28.35,27.2,27.35,26753
DCMFINSERV,20210302,1.55,1.6,1.55,1.6,6365
DCMNVL,20210302,68.45,72.1,68,72.1,44147
DCMSHRIRAM,20210302,461.1,505.8,461.1,496.15,360447
DCW,20210302,29.3,30.75,28.7,29.35,6618023
